Date,precipitation_mm,temp_max,temp_min,humidity,wind_speed,solar_radiation,pressure
2007-06-30,8.6,31.87,23.6,91.42,3.55,2.42,100.0
2007-07-01,10.28,31.58,20.71,96.85,3.0,1.14,100.65
2007-07-02,10.77,29.37,21.61,88.9,3.98,1.0,100.86
2007-07-03,126.02,29.88,21.69,94.0,4.17,1.0,100.43
2007-07-04,0.0,27.99,25.51,89.08,4.28,3.26,100.16
2007-07-05,164.11,24.98,22.72,91.95,5.46,1.0,100.39
2007-07-06,12.19,29.82,24.59,93.16,3.5,1.0,100.9
2007-07-07,0.0,29.88,22.58,86.78,2.88,4.61,99.83
2007-07-08,0.0,28.07,23.11,95.49,4.07,2.19,100.47
2007-07-09,4.33,29.73,23.89,87.78,3.87,3.05,100.6
2007-07-10,0.0,30.29,25.46,86.54,2.52,3.75,100.12
2007-07-11,5.21,31.25,23.56,96.53,3.91,2.33,100.79
2007-07-12,22.01,29.28,23.37,95.99,4.53,2.18,100.73
2007-07-13,0.0,27.06,23.14,94.92,2.53,3.14,100.25
2007-07-14,68.83,25.29,20.71,95.16,4.89,2.33,100.74
2007-07-15,1.26,29.27,23.33,84.71,3.36,3.64,101.07
2007-07-16,40.16,28.22,23.43,91.12,5.06,1.17,100.31
2007-07-17,54.83,27.91,22.63,98.0,4.62,1.9,100.42
2007-07-18,9.25,28.9,22.8,88.13,4.75,2.98,101.16
2007-07-19,143.17,25.52,21.25,94.46,4.84,1.04,101.12
2007-07-20,10.52,30.03,24.01,97.41,3.71,1.68,100.52
2007-07-21,31.87,27.66,23.46,93.9,4.56,1.75,100.43
2007-07-22,24.84,30.4,23.54,98.0,4.83,2.06,100.5
2007-07-23,8.44,27.82,20.84,92.84,2.63,2.61,100.97
2007-07-24,0.0,30.65,25.34,85.19,3.39,2.66,100.29
2007-07-25,6.58,26.36,24.36,98.0,3.9,1.61,100.03
2007-07-26,12.46,29.07,24.88,98.0,3.32,1.59,100.05
2007-07-27,12.16,28.74,23.17,90.76,3.28,1.84,99.91
2007-07-28,0.0,28.64,22.92,85.75,3.12,3.5,100.54
2007-07-29,104.86,25.1,21.28,88.66,3.44,1.0,100.68
2007-07-30,6.41,28.15,24.23,98.0,3.83,3.51,101.0
2007-07-31,20.02,29.5,21.67,95.12,4.94,2.49,100.85
2007-08-01,0.0,30.35,23.57,87.69,4.65,4.75,100.46
2007-08-02,23.94,29.0,25.42,89.25,6.69,2.44,100.62
2007-08-03,59.59,28.8,21.93,98.0,6.52,1.49,100.34
2007-08-04,92.36,25.86,21.98,90.46,5.14,1.71,100.89
2007-08-05,0.0,30.63,21.69,86.93,2.76,3.95,100.78
2007-08-06,9.86,29.34,23.58,94.04,2.99,1.53,99.88
2007-08-07,82.35,29.3,21.21,94.47,3.61,1.79,100.38
2007-08-08,13.01,28.46,20.57,90.04,2.94,1.95,100.45
2007-08-09,38.75,28.67,22.05,96.66,4.49,1.0,100.8
2007-08-10,34.46,29.81,21.58,93.71,5.88,1.35,100.76
2007-08-11,4.1,26.97,24.44,92.54,3.87,2.35,100.12
2007-08-12,42.29,27.42,24.04,84.76,2.97,1.95,100.43
2007-08-13,15.71,28.85,24.19,98.0,3.74,2.05,100.46
2007-08-14,0.0,28.37,22.82,94.89,5.11,4.77,100.1
2007-08-15,0.0,27.37,22.07,88.67,1.25,3.03,100.92
2007-08-16,25.94,29.93,24.62,90.33,4.81,1.05,100.1
2007-08-17,13.83,30.47,24.08,96.48,2.89,1.0,100.64
2007-08-18,9.42,26.99,24.99,90.47,2.63,3.02,100.55
2007-08-19,1.42,25.6,22.02,73.76,3.44,4.29,100.53
2007-08-20,40.77,28.83,22.48,93.33,4.31,1.32,100.52
2007-08-21,16.26,28.1,22.46,96.28,2.38,1.34,100.9
2007-08-22,0.82,28.94,23.83,92.74,3.57,4.58,100.98
2007-08-23,0.0,30.69,24.97,83.05,2.58,3.91,100.1
2007-08-24,0.0,29.06,24.43,95.07,3.3,2.98,100.6
2007-08-25,197.57,26.14,21.89,98.0,4.8,1.0,100.93
2007-08-26,0.0,30.48,22.02,87.97,4.16,2.99,100.59
2007-08-27,2.77,30.49,22.26,76.58,3.68,4.01,100.29
2007-08-28,14.28,28.04,25.33,93.99,3.31,1.38,100.68
2007-08-29,19.5,25.56,23.56,88.77,2.99,1.0,100.44
2007-08-30,19.4,28.19,23.99,97.04,4.55,2.38,101.0
2007-08-31,23.5,28.02,22.93,92.4,6.3,1.34,100.5
2007-09-01,76.43,29.0,22.47,97.27,5.72,1.33,100.73
2007-09-02,33.17,28.14,22.95,95.5,4.69,1.46,100.55
2007-09-03,7.82,30.09,24.25,91.35,2.45,3.24,100.59
2007-09-04,25.76,30.43,23.54,79.71,5.21,1.8,100.84
2007-09-05,5.28,28.45,24.08,90.56,3.27,2.17,100.72
2007-09-06,0.0,30.45,22.53,87.78,2.28,4.13,100.45
2007-09-07,12.0,30.58,22.21,94.3,4.22,1.0,101.25
2007-09-08,54.27,31.16,22.25,98.0,5.22,1.95,100.36
2007-09-09,2.76,28.88,23.95,91.46,2.9,2.15,100.94
2007-09-10,0.0,31.24,23.66,89.95,3.31,6.55,100.64
2007-09-11,0.0,29.66,23.12,85.39,3.8,3.81,100.79
2007-09-12,0.0,28.11,21.79,87.37,3.76,4.08,100.66
2007-09-13,0.0,28.22,23.19,89.81,4.84,4.36,100.26
2007-09-14,0.0,25.68,23.44,98.0,3.54,3.41,100.26
2007-09-15,9.82,30.88,21.98,98.0,4.29,3.61,100.45
2007-09-16,1.9,28.94,23.93,83.79,2.12,2.91,100.33
2007-09-17,0.0,26.67,24.23,88.81,1.28,4.93,100.71
2007-09-18,5.17,25.45,23.14,96.14,3.69,3.13,100.32
2007-09-19,111.3,26.73,22.99,93.41,6.09,1.65,100.97
2007-09-20,0.0,31.32,21.72,95.34,4.36,4.53,100.49
2007-09-21,0.0,29.02,25.33,87.97,3.77,3.47,100.34
2007-09-22,9.4,26.38,24.19,96.84,2.58,3.68,100.09
2007-09-23,0.0,28.54,25.1,80.06,5.21,2.95,100.42
2007-09-24,41.17,24.18,20.51,98.0,4.21,1.85,100.87
2007-09-25,0.0,32.98,22.35,78.72,3.99,5.46,100.2
2007-09-26,15.95,28.07,24.04,98.0,2.66,1.0,100.58
2007-09-27,7.64,28.55,22.33,92.49,3.96,2.89,100.5
2007-09-28,0.0,29.59,22.65,87.83,4.49,4.97,100.68
2007-09-29,6.41,28.58,23.77,97.24,2.74,2.57,99.96
2007-09-30,0.0,31.39,24.21,82.42,3.22,4.68,100.39
2007-10-01,0.0,29.55,22.37,77.82,2.03,3.49,100.85
2007-10-02,0.0,28.84,23.75,86.03,1.71,3.9,101.24
2007-10-03,0.0,31.25,24.72,82.55,2.58,4.62,100.97
2007-10-04,0.0,29.89,24.41,81.9,1.15,6.37,101.25
2007-10-05,0.0,32.39,24.73,78.21,1.8,4.87,100.91
2007-10-06,0.0,28.74,23.89,84.11,4.09,4.79,100.4
2007-10-07,0.0,33.37,21.7,73.96,1.67,4.44,101.06
2007-10-08,0.54,29.36,20.87,84.67,3.01,4.76,100.96
2007-10-09,0.0,32.11,24.73,81.44,1.42,5.1,101.08
2007-10-10,0.0,31.56,22.27,75.88,2.26,3.49,100.81
2007-10-11,1.54,31.85,21.77,77.48,2.26,5.2,100.75
2007-10-12,0.0,30.33,24.63,79.05,2.36,4.54,100.78
2007-10-13,0.0,29.65,22.46,76.58,2.36,3.87,100.99
2007-10-14,5.05,32.57,22.47,94.21,1.35,4.15,100.39
2007-10-15,1.63,29.66,21.64,76.34,2.73,6.32,101.13
2007-10-16,0.0,32.06,24.24,79.54,2.42,4.92,100.89
2007-10-17,0.0,30.17,23.08,83.57,2.54,4.87,100.92
2007-10-18,0.0,29.38,24.71,78.79,0.56,4.69,101.07
2007-10-19,3.64,31.34,21.67,80.12,2.4,4.32,100.97
2007-10-20,9.29,30.3,20.66,88.48,2.34,5.21,100.64
2007-10-21,0.0,32.89,22.35,75.01,1.21,6.27,100.59
2007-10-22,0.16,29.66,22.17,75.06,2.35,3.82,101.26
2007-10-23,0.0,31.87,22.88,77.8,2.4,5.13,100.73
2007-10-24,0.0,30.69,23.14,78.97,1.34,3.1,100.62
2007-10-25,0.0,26.96,23.93,69.38,1.39,3.92,100.84
2007-10-26,0.0,34.13,24.63,81.35,1.83,2.67,100.57
2007-10-27,0.0,31.52,22.63,80.41,3.82,3.96,100.92
2007-10-28,0.57,31.66,22.13,78.21,1.75,5.36,101.0
2007-10-29,0.0,30.57,21.74,70.74,1.76,4.89,101.28
2007-10-30,1.68,29.37,23.37,84.05,2.45,7.31,101.27
2007-10-31,0.0,31.6,22.82,83.4,1.29,4.75,101.25
2007-11-01,2.11,34.51,21.93,83.23,2.32,4.9,101.09
2007-11-02,0.0,29.72,23.88,85.39,3.17,3.19,100.72
2007-11-03,0.0,30.32,21.76,89.53,0.42,5.33,100.94
2007-11-04,0.0,30.72,24.2,76.84,2.35,5.18,100.59
2007-11-05,0.0,30.8,24.69,78.41,1.35,4.0,101.22
2007-11-06,5.87,32.81,24.91,73.45,2.4,1.43,101.14
2007-11-07,0.0,32.18,22.48,78.88,1.68,5.09,100.37
2007-11-08,0.0,30.97,24.12,79.43,1.51,3.77,100.34
2007-11-09,0.0,32.47,22.79,74.74,1.59,6.31,100.94
2007-11-10,0.0,30.05,24.88,83.1,3.36,4.86,100.99
2007-11-11,0.0,30.05,23.23,69.62,4.09,4.99,100.78
2007-11-12,4.66,29.05,21.07,79.27,2.69,2.69,100.89
2007-11-13,3.81,28.89,22.37,81.18,1.71,3.62,100.93
2007-11-14,2.72,29.07,22.72,82.99,3.37,3.14,100.77
2007-11-15,0.0,29.44,24.26,79.12,1.87,5.6,100.85
2007-11-16,2.71,32.53,23.07,86.87,2.34,3.39,101.28
2007-11-17,0.0,30.82,21.85,84.83,3.06,5.83,101.14
2007-11-18,8.54,30.93,22.03,84.77,2.69,4.19,101.08
2007-11-19,4.66,32.69,24.52,74.85,2.2,2.51,100.78
2007-11-20,0.0,31.03,23.07,76.16,1.77,4.67,101.33
2007-11-21,0.0,30.39,22.93,73.14,2.36,5.56,100.62
2007-11-22,22.19,30.84,21.0,86.68,2.29,3.82,101.17
2007-11-23,13.06,32.24,21.52,92.77,2.37,4.4,100.95
2007-11-24,0.0,31.37,23.79,71.96,1.97,4.15,100.85
2007-11-25,0.0,29.46,24.33,77.97,2.3,6.72,100.94
2007-11-26,4.56,31.95,24.81,72.26,1.92,4.83,100.84
2007-11-27,0.0,30.27,23.43,78.96,2.16,4.87,101.03
2007-11-28,0.0,30.59,24.08,73.7,2.41,5.68,100.9
2007-11-29,0.0,31.73,20.78,80.58,1.82,6.2,100.94
2007-11-30,5.72,32.77,23.43,84.5,2.32,3.02,100.99
2007-12-01,0.0,28.01,20.81,68.7,2.82,6.01,101.12
2007-12-02,0.0,30.19,20.99,67.86,1.66,5.13,101.33
2007-12-03,0.0,31.83,20.97,75.5,2.12,5.51,101.45
2007-12-04,0.0,33.41,20.15,74.85,1.54,4.94,101.35
2007-12-05,0.0,32.56,20.53,79.41,0.2,5.67,101.08
2007-12-06,2.64,32.62,19.31,66.66,2.23,4.76,100.97
2007-12-07,0.0,32.55,20.02,68.71,3.11,5.99,100.98
2007-12-08,0.0,32.7,18.71,73.12,2.94,6.57,101.31
2007-12-09,0.0,31.53,23.4,70.43,2.16,5.02,101.09
2007-12-10,0.0,28.35,19.27,70.41,2.38,5.49,101.18
2007-12-11,0.0,31.14,19.33,69.8,2.72,4.43,100.83
2007-12-12,0.0,30.89,19.76,74.52,1.56,5.35,100.94
2007-12-13,0.0,30.66,20.88,67.44,2.09,5.59,101.36
2007-12-14,0.0,28.14,19.54,74.39,0.74,5.39,101.33
2007-12-15,0.0,29.16,18.67,80.9,1.56,5.37,101.74
2007-12-16,0.0,32.13,18.14,80.78,2.19,4.74,101.43
2007-12-17,0.0,31.44,19.9,59.05,2.7,5.94,100.8
2007-12-18,0.0,28.88,19.66,83.68,2.09,6.3,101.14
2007-12-19,0.0,33.76,19.95,73.76,0.23,5.01,101.37
2007-12-20,0.0,32.72,19.18,74.85,2.4,6.29,100.78
2007-12-21,0.0,29.82,20.58,65.04,1.42,5.93,101.28
2007-12-22,9.03,31.75,21.12,68.69,2.44,4.91,101.69
2007-12-23,0.0,30.53,19.78,69.26,1.53,5.42,101.47
2007-12-24,0.0,29.04,20.27,70.04,0.35,6.06,101.7
2007-12-25,0.47,29.95,19.98,74.51,0.2,6.02,101.05
2007-12-26,0.0,28.86,18.76,67.96,2.61,5.23,101.04
2007-12-27,0.0,30.95,19.71,72.49,3.17,5.42,100.97
2007-12-28,0.0,29.23,19.9,72.64,2.35,6.31,100.89
2007-12-29,0.0,30.45,19.88,69.64,1.92,4.81,101.0
2007-12-30,0.0,32.41,21.13,76.52,2.87,5.26,100.84
2007-12-31,0.0,28.97,20.05,72.16,0.85,5.36,101.41
2008-01-01,0.29,32.54,19.56,66.3,2.45,5.96,100.68
2008-01-02,0.0,32.28,20.22,72.34,1.29,7.08,101.36
2008-01-03,0.0,29.79,21.2,67.38,1.42,5.54,101.59
2008-01-04,0.0,33.12,21.72,63.06,1.86,4.68,100.79
2008-01-05,0.0,33.54,19.75,67.89,1.49,5.8,101.4
2008-01-06,0.0,32.64,17.94,80.92,2.6,5.65,101.07
2008-01-07,0.0,30.45,20.6,77.63,1.73,5.48,101.19
2008-01-08,0.0,32.95,18.38,66.95,2.36,4.92,100.9
2008-01-09,0.0,33.09,20.83,83.72,2.8,5.3,100.47
2008-01-10,0.0,31.12,20.86,78.28,2.01,4.93,101.59
2008-01-11,0.0,30.53,22.32,75.29,1.87,4.97,101.19
2008-01-12,0.0,33.46,20.85,68.91,2.06,5.74,101.51
2008-01-13,0.0,31.67,20.69,70.73,1.36,4.97,100.72
2008-01-14,0.0,29.63,19.87,67.76,1.78,5.19,101.35
2008-01-15,0.0,31.57,22.41,69.12,1.62,5.42,101.54
2008-01-16,0.0,33.02,19.21,73.82,2.09,6.31,101.38
2008-01-17,0.0,31.99,20.25,70.35,2.51,5.43,101.32
2008-01-18,2.21,32.93,19.16,73.34,1.54,4.31,101.4
2008-01-19,0.0,31.67,19.5,77.11,2.61,5.22,101.86
2008-01-20,0.0,31.29,20.8,75.33,3.2,5.89,101.35
2008-01-21,0.0,30.37,20.43,67.9,0.37,6.12,101.19
2008-01-22,0.0,27.59,20.89,65.63,1.84,4.3,101.29
2008-01-23,0.0,29.59,19.24,71.12,1.52,5.5,100.93
2008-01-24,0.0,29.1,19.35,70.62,1.16,6.26,100.77
2008-01-25,0.0,33.45,20.14,70.19,1.47,5.24,101.0
2008-01-26,0.0,32.81,18.22,77.68,2.15,5.88,101.68
2008-01-27,0.0,30.12,20.97,75.13,1.0,5.27,101.53
2008-01-28,0.0,30.39,18.83,75.22,1.65,5.3,100.66
2008-01-29,0.0,32.73,20.58,76.7,1.33,4.85,101.45
2008-01-30,0.0,33.38,21.44,69.69,1.72,5.7,101.33
2008-01-31,0.0,30.28,20.5,73.47,0.2,4.33,101.23
2008-02-01,0.0,32.02,18.46,69.34,0.5,5.94,100.84
2008-02-02,0.0,28.99,20.35,63.37,3.08,5.82,101.24
2008-02-03,0.0,32.02,21.43,64.04,1.07,5.61,101.34
2008-02-04,0.0,30.01,21.68,72.88,0.77,6.5,101.28
2008-02-05,0.0,30.14,21.65,65.11,2.09,6.32,101.1
2008-02-06,0.0,30.09,21.54,67.72,2.51,6.55,101.5
2008-02-07,0.0,27.31,19.73,71.29,2.08,5.12,100.86
2008-02-08,0.0,31.7,20.76,70.21,2.32,6.81,101.11
2008-02-09,0.0,30.0,18.15,70.64,2.41,6.23,101.19
2008-02-10,0.0,29.83,19.13,75.42,1.6,5.27,101.2
2008-02-11,0.0,33.38,18.92,69.81,3.75,4.95,101.69
2008-02-12,0.0,29.69,19.78,74.61,1.19,5.38,100.72
2008-02-13,0.0,33.45,21.21,77.01,0.48,4.7,101.56
2008-02-14,0.0,28.73,20.8,72.24,1.05,6.75,101.38
2008-02-15,0.0,33.42,20.49,68.16,1.84,5.01,101.12
2008-02-16,0.0,31.95,18.98,76.62,0.76,6.01,101.01
2008-02-17,0.0,30.29,20.74,74.16,1.52,4.12,101.3
2008-02-18,0.0,28.16,21.85,72.55,0.89,6.66,100.99
2008-02-19,0.0,29.41,22.92,64.9,1.4,6.46,100.86
2008-02-20,0.0,27.98,22.02,73.12,1.7,6.41,101.57
2008-02-21,0.0,31.72,21.43,75.59,0.55,5.41,101.2
2008-02-22,0.0,31.04,19.23,65.84,0.78,5.61,101.2
2008-02-23,0.0,31.63,19.08,70.1,1.6,4.02,100.68
2008-02-24,0.0,30.38,20.88,72.84,2.43,5.11,100.64
2008-02-25,0.0,30.83,22.62,67.4,2.43,5.5,100.86
2008-02-26,0.0,29.55,19.35,70.75,1.99,5.89,101.24
2008-02-27,0.0,30.74,19.98,76.66,2.17,4.96,101.03
2008-02-28,2.86,30.71,20.01,65.39,2.22,5.56,101.97
2008-02-29,1.59,31.37,20.49,72.21,1.1,5.79,100.65
2008-03-01,0.0,34.83,24.79,76.8,0.56,6.61,100.73
2008-03-02,0.0,33.1,24.48,67.54,2.55,5.08,100.92
2008-03-03,0.0,32.2,24.67,66.98,1.84,6.46,100.48
2008-03-04,0.0,31.59,24.98,70.41,1.96,4.36,101.54
2008-03-05,0.0,32.96,24.61,71.93,3.52,4.8,100.56
2008-03-06,0.0,34.07,27.15,73.58,2.26,5.98,100.98
2008-03-07,1.3,31.87,21.98,75.7,1.5,5.87,100.75
2008-03-08,0.0,32.85,25.25,71.32,2.21,4.28,101.21
2008-03-09,0.0,31.53,23.33,70.96,1.69,6.48,100.68
2008-03-10,0.0,33.54,23.28,75.18,1.92,7.61,100.71
2008-03-11,0.0,31.37,23.64,76.49,2.07,6.77,100.43
2008-03-12,0.0,34.18,24.98,83.61,1.86,5.33,100.59
2008-03-13,0.0,32.65,25.6,77.57,1.58,5.42,100.79
2008-03-14,0.0,33.05,26.4,83.51,3.6,5.46,101.45
2008-03-15,0.0,32.05,25.23,67.84,2.01,5.86,100.64
2008-03-16,0.0,32.59,24.5,80.23,2.3,5.83,100.96
2008-03-17,0.0,37.1,23.52,66.85,2.55,5.79,101.13
2008-03-18,0.0,32.94,22.7,71.79,2.83,5.87,101.03
2008-03-19,0.0,36.31,23.96,77.54,1.91,5.52,101.4
2008-03-20,0.0,35.01,24.74,87.68,1.92,5.97,100.36
2008-03-21,0.0,32.59,23.68,69.36,1.42,5.17,101.0
2008-03-22,0.0,33.24,23.57,64.86,2.59,6.38,101.1
2008-03-23,0.0,31.63,23.1,71.56,2.21,6.54,100.95
2008-03-24,3.07,32.95,23.41,66.22,2.93,4.47,100.38
2008-03-25,0.0,34.19,23.79,73.33,1.12,5.36,100.76
2008-03-26,0.0,35.0,24.86,67.96,1.49,7.72,100.76
2008-03-27,0.0,34.46,22.41,82.56,1.88,5.59,100.69
2008-03-28,0.0,33.43,25.64,63.26,1.58,6.99,101.02
2008-03-29,0.0,34.89,26.17,74.31,2.92,7.41,100.88
2008-03-30,0.0,33.6,23.12,74.03,1.39,6.07,100.79
2008-03-31,0.0,30.5,22.64,74.11,2.7,6.34,100.88
2008-04-01,0.0,33.19,23.32,79.61,3.36,5.79,101.37
2008-04-02,38.34,31.27,22.23,80.85,3.63,3.37,100.76
2008-04-03,16.73,36.87,23.09,84.1,2.43,4.76,100.52
2008-04-04,17.28,32.18,25.05,72.97,4.12,4.21,100.78
2008-04-05,0.0,32.71,24.47,82.2,2.92,5.9,100.58
2008-04-06,0.0,32.53,24.49,66.94,2.61,4.51,101.24
2008-04-07,0.0,34.19,24.16,73.9,1.38,6.16,100.92
2008-04-08,0.0,31.88,23.55,80.47,2.51,5.44,101.44
2008-04-09,0.0,34.02,21.76,73.57,2.15,5.86,100.97
2008-04-10,0.0,32.84,25.26,77.87,2.66,7.03,100.81
2008-04-11,0.0,32.72,25.56,64.81,4.52,5.97,100.64
2008-04-12,0.0,34.09,24.93,75.17,2.26,6.94,100.63
2008-04-13,0.0,33.57,25.39,82.08,1.45,5.95,100.71
2008-04-14,0.0,34.43,22.62,81.86,1.62,7.96,100.75
2008-04-15,0.0,36.36,25.54,72.53,1.68,6.98,100.89
2008-04-16,14.0,33.49,23.93,81.39,2.76,3.27,101.02
2008-04-17,9.12,32.55,25.01,87.5,2.54,4.6,100.71
2008-04-18,0.0,34.43,24.41,74.76,2.73,5.76,101.3
2008-04-19,0.0,32.6,26.17,74.56,3.57,5.73,100.98
2008-04-20,0.0,31.99,24.26,76.43,1.48,7.59,100.64
2008-04-21,2.21,33.91,25.31,80.65,2.18,5.17,100.69
2008-04-22,0.0,32.56,25.78,72.68,3.76,6.09,101.27
2008-04-23,0.0,33.4,23.6,85.84,3.29,6.41,100.97
2008-04-24,0.0,34.04,23.89,76.48,1.77,6.3,101.03
2008-04-25,0.0,31.93,22.51,71.02,2.62,6.56,100.68
2008-04-26,0.0,33.16,24.91,72.27,2.52,4.16,101.15
2008-04-27,0.0,35.22,25.95,74.99,1.53,5.78,101.33
2008-04-28,0.87,32.16,24.14,70.35,1.88,6.06,100.96
2008-04-29,0.54,33.88,25.2,78.53,2.96,6.58,100.64
2008-04-30,0.0,31.96,24.92,74.06,1.69,6.72,100.72
2008-05-01,0.0,35.89,24.34,68.05,1.46,6.62,101.11
2008-05-02,1.91,32.46,22.9,70.26,3.28,6.4,100.98
2008-05-03,0.0,31.16,27.36,75.57,2.47,6.04,100.97
2008-05-04,0.0,32.07,22.34,77.65,2.94,5.01,100.89
2008-05-05,0.0,30.7,26.2,73.89,2.65,5.9,100.71
2008-05-06,11.17,31.77,23.03,77.03,2.56,3.54,100.8
2008-05-07,0.0,33.72,25.82,77.3,2.23,6.51,101.12
2008-05-08,0.0,33.2,27.37,68.58,2.03,6.77,100.94
2008-05-09,0.0,32.82,25.29,80.11,3.57,6.93,101.31
2008-05-10,0.0,33.1,23.77,65.56,1.69,6.57,101.14
2008-05-11,0.0,35.02,22.08,76.76,2.77,5.31,101.19
2008-05-12,0.0,32.4,22.22,78.73,2.33,6.34,100.46
2008-05-13,0.0,34.29,26.78,78.51,1.91,5.14,100.77
2008-05-14,0.0,32.58,24.65,79.49,2.02,5.57,100.91
2008-05-15,0.0,31.41,25.15,77.58,3.27,6.68,100.88
2008-05-16,0.0,34.24,23.08,65.77,3.16,5.13,100.4
2008-05-17,0.0,34.58,26.08,64.61,1.54,4.89,100.64
2008-05-18,1.03,31.42,26.31,76.31,2.97,5.89,100.99
2008-05-19,0.0,34.56,24.97,71.72,2.64,8.02,100.74
2008-05-20,0.0,35.91,26.36,71.37,2.31,6.35,100.85
2008-05-21,0.0,33.45,25.38,81.51,3.9,5.34,100.38
2008-05-22,0.0,33.72,25.27,70.08,2.51,5.94,100.41
2008-05-23,0.0,31.94,24.86,75.47,2.92,6.64,100.18
2008-05-24,1.7,34.65,24.02,71.27,0.7,5.25,100.62
2008-05-25,0.93,36.37,25.67,86.06,3.01,6.61,100.9
2008-05-26,0.0,35.5,24.19,69.34,2.87,7.37,100.1
2008-05-27,0.0,32.36,25.72,69.88,2.04,8.04,101.4
2008-05-28,0.0,36.16,26.43,79.07,3.79,5.82,100.72
2008-05-29,0.0,33.33,23.56,72.91,2.7,5.63,101.21
2008-05-30,0.0,34.76,25.45,65.19,2.67,6.04,100.96
2008-05-31,2.7,34.14,26.05,83.4,3.71,4.94,101.17
2008-06-01,31.91,29.12,23.46,93.46,5.82,2.49,100.72
2008-06-02,7.41,29.15,22.76,93.59,2.41,2.42,101.09
2008-06-03,11.0,29.39,23.39,89.13,2.58,1.9,100.82
2008-06-04,250.0,28.47,22.08,97.46,5.72,2.01,100.38
2008-06-05,5.2,26.68,22.45,96.44,5.19,2.16,101.18
2008-06-06,40.6,26.85,20.65,88.53,6.5,1.02,100.16
2008-06-07,9.1,29.67,22.83,88.65,4.11,2.8,100.34
2008-06-08,27.54,29.21,25.15,91.99,4.08,1.14,100.12
2008-06-09,28.36,29.23,24.92,94.08,5.59,2.45,100.46
2008-06-10,14.99,28.24,23.12,98.0,3.19,1.41,100.62
2008-06-11,8.96,30.86,22.97,89.41,3.17,1.0,100.71
2008-06-12,12.94,27.46,23.55,98.0,3.45,1.68,100.56
2008-06-13,15.56,31.17,25.19,95.91,2.9,1.4,100.87
2008-06-14,2.49,28.81,22.57,85.17,3.21,3.17,100.65
2008-06-15,31.02,27.83,21.85,89.44,5.35,2.25,100.35
2008-06-16,28.83,30.82,23.9,97.85,5.37,2.94,100.44
2008-06-17,0.0,32.8,23.91,86.83,4.28,4.17,99.74
2008-06-18,1.59,29.46,24.28,87.7,3.74,3.97,100.02
2008-06-19,32.82,27.88,22.3,90.31,3.28,2.6,100.58
2008-06-20,4.55,29.09,23.71,84.44,3.57,3.26,100.48
2008-06-21,4.31,28.06,23.96,81.87,4.88,3.62,100.45
2008-06-22,6.6,28.07,24.73,98.0,3.07,2.91,100.24
2008-06-23,9.94,31.04,22.15,95.74,3.44,2.05,100.47
2008-06-24,5.56,30.1,23.14,92.33,2.33,2.4,100.45
2008-06-25,5.57,31.96,23.8,94.06,3.27,2.46,100.37
2008-06-26,16.68,30.32,23.58,86.84,3.11,1.0,100.5
2008-06-27,2.74,30.37,25.3,80.29,4.28,2.6,100.36
2008-06-28,4.89,30.59,24.38,90.0,3.31,2.21,100.48
2008-06-29,0.0,26.64,20.16,87.0,3.53,3.31,100.6
2008-06-30,8.46,31.21,25.13,85.78,4.08,3.02,100.38
2008-07-01,32.74,25.6,23.6,86.66,5.94,1.86,100.22
2008-07-02,168.57,27.54,21.54,81.76,4.91,1.0,100.59
2008-07-03,12.3,30.28,24.52,98.0,4.63,1.0,100.48
2008-07-04,150.76,30.11,22.88,84.86,6.01,1.86,100.04
2008-07-05,0.0,27.68,25.15,80.44,2.87,2.75,100.91
2008-07-06,66.1,27.8,23.75,91.64,5.2,1.0,101.0
2008-07-07,78.95,28.12,20.56,98.0,5.65,1.94,99.99
2008-07-08,6.95,29.26,23.17,95.3,3.15,2.6,100.04
2008-07-09,7.37,31.37,24.67,91.66,5.9,3.49,100.22
2008-07-10,5.27,27.78,23.38,88.39,2.9,2.4,100.62
2008-07-11,0.9,31.6,27.03,86.2,2.12,3.59,100.44
2008-07-12,2.63,30.36,24.31,89.33,3.69,1.25,100.82
2008-07-13,22.76,28.31,23.88,84.25,5.63,1.0,99.88
2008-07-14,80.6,29.01,24.97,85.33,5.75,2.81,100.18
2008-07-15,109.23,26.51,22.52,94.92,4.19,1.0,100.63
2008-07-16,18.28,26.27,24.1,96.79,4.16,1.0,100.27
2008-07-17,8.74,30.19,23.94,86.4,5.05,2.88,100.72
2008-07-18,5.89,28.59,22.36,86.68,2.47,2.55,100.38
2008-07-19,29.86,26.13,23.21,98.0,4.93,2.72,100.64
2008-07-20,49.31,26.1,24.1,97.54,4.87,1.0,100.51
2008-07-21,0.0,30.05,22.06,94.63,4.3,2.4,100.91
2008-07-22,13.82,29.42,25.78,88.74,2.11,1.28,100.74
2008-07-23,4.86,28.58,23.87,86.3,3.9,1.39,100.89
2008-07-24,16.06,27.76,24.56,85.87,2.4,3.07,100.83
2008-07-25,29.81,29.68,23.49,89.27,4.28,1.67,100.18
2008-07-26,5.38,30.91,22.99,90.09,3.84,1.85,100.3
2008-07-27,14.69,31.1,25.05,96.69,4.75,4.01,100.93
2008-07-28,60.74,28.32,20.42,98.0,4.74,1.6,100.28
2008-07-29,4.38,26.7,24.29,86.05,3.73,3.11,100.67
2008-07-30,99.97,26.78,21.81,98.0,4.78,1.0,100.17
2008-07-31,18.43,26.95,24.95,86.68,3.04,1.43,100.27
