Date,Rainfall(mm),Temperature(C),Humidity(%)
1989-02-20,0.0,28.14,47.45
1989-02-21,0.0,27.43,55.97
1989-02-22,0.0,28.01,58.08
1989-02-23,0.0,27.38,60.45
1989-02-24,0.03,28.69,58.24
1989-02-25,0.02,28.82,54.08
1989-02-26,0.02,29.21,49.3
1989-02-27,0.0,28.76,42.56
1989-02-28,0.0,28.75,46.55
1989-03-01,0.0,28.77,45.98
1989-03-02,0.0,28.29,59.65
1989-03-03,0.0,28.11,61.9
1989-03-04,0.0,28.43,58.59
1989-03-05,0.0,28.26,62.02
1989-03-06,0.01,28.37,60.13
1989-03-07,0.0,28.31,59.95
1989-03-08,0.0,28.4,61.88
1989-03-09,0.01,28.57,61.6
1989-03-10,0.03,28.69,62.41
1989-03-11,0.25,29.14,59.71
1989-03-12,0.09,29.69,55.64
1989-03-13,1.01,28.74,59.52
1989-03-14,0.0,28.47,60.1
1989-03-15,0.07,28.15,62.46
1989-03-16,0.06,28.62,60.47
1989-03-17,0.0,29.04,55.56
1989-03-18,0.0,28.77,59.72
1989-03-19,0.01,28.55,63.64
1989-03-20,0.01,28.21,67.3
1989-03-21,0.0,28.24,64.81
1989-03-22,0.02,28.76,64.37
1989-03-23,0.03,28.6,68.93
1989-03-24,0.44,29.11,66.0
1989-03-25,0.48,29.23,64.36
1989-03-26,0.23,28.67,64.3
1989-03-27,0.16,28.99,60.73
1989-03-28,1.81,29.28,59.62
1989-03-29,0.24,30.17,54.97
1989-03-30,0.26,30.18,57.24
1989-03-31,0.29,29.95,59.95
1989-04-01,0.03,29.95,61.62
1989-04-02,0.01,29.17,64.86
1989-04-03,0.12,28.91,63.93
1989-04-04,0.21,28.45,65.46
1989-04-05,0.04,29.86,56.22
1989-04-06,0.03,30.52,59.91
1989-04-07,0.0,30.27,62.78
1989-04-08,0.0,30.04,62.51
1989-04-09,0.0,29.37,66.13
1989-04-10,0.0,29.42,65.89
1989-04-11,0.05,29.42,64.33
1989-04-12,0.06,29.52,61.41
1989-04-13,0.01,29.33,61.34
1989-04-14,0.01,29.32,64.75
1989-04-15,0.0,28.6,70.19
1989-04-16,0.02,28.9,69.21
1989-04-17,0.05,29.7,65.43
1989-04-18,0.34,29.81,66.7
1989-04-19,1.68,29.65,65.97
1989-04-20,7.56,29.11,70.07
1989-04-21,8.99,27.66,77.6
1989-04-22,3.45,27.18,78.87
1989-04-23,5.7,28.16,71.13
1989-04-24,7.0,27.67,73.02
1989-04-25,0.18,28.45,71.71
1989-04-26,0.4,29.07,69.53
1989-04-27,0.93,28.47,74.11
1989-04-28,1.12,28.09,75.7
1989-04-29,0.0,28.66,70.61
1989-04-30,0.02,28.96,67.71
1989-05-01,0.03,28.96,70.18
1989-05-02,0.19,28.42,72.54
1989-05-03,0.39,28.45,73.79
1989-05-04,8.09,28.87,74.26
1989-05-05,6.51,27.44,78.53
1989-05-06,18.92,27.55,81.29
1989-05-07,15.01,28.25,78.57
1989-05-08,2.41,28.03,78.05
1989-05-09,0.71,28.29,75.17
1989-05-10,0.47,28.96,73.88
1989-05-11,0.33,28.65,77.66
1989-05-12,0.06,28.05,73.88
1989-05-13,0.09,28.25,72.47
1989-05-14,0.13,28.3,73.25
1989-05-15,0.06,28.38,72.25
1989-05-16,0.68,28.29,72.61
1989-05-17,3.37,28.2,74.19
1989-05-18,9.68,27.8,77.84
1989-05-19,6.76,27.73,80.4
1989-05-20,2.31,28.16,76.03
1989-05-21,0.72,27.94,74.29
1989-05-22,0.69,28.25,74.5
1989-05-23,0.45,28.26,75.55
1989-05-24,0.56,28.23,75.82
1989-05-25,1.03,27.91,75.63
1989-05-26,0.55,28.14,69.74
1989-05-27,0.69,28.07,68.16
1989-05-28,0.2,28.27,71.66
1989-05-29,0.11,28.42,72.51
1989-05-30,0.38,27.95,73.29
1989-05-31,0.4,28.53,68.93
1989-06-01,2.27,28.6,70.06
1989-06-02,27.83,27.45,79.91
1989-06-03,13.07,27.29,81.4
1989-06-04,12.45,26.74,82.94
1989-06-05,32.89,26.07,86.44
1989-06-06,118.82,25.91,89.42
1989-06-07,46.06,25.85,89.17
1989-06-08,62.05,25.59,90.48
1989-06-09,100.17,25.25,90.01
1989-06-10,52.91,25.55,91.0
1989-06-11,32.33,25.82,89.41
1989-06-12,40.13,26.23,89.67
1989-06-13,16.4,26.26,89.98
1989-06-14,7.81,26.05,88.49
1989-06-15,8.77,25.34,86.94
1989-06-16,39.16,25.39,84.6
1989-06-17,46.37,25.65,83.15
1989-06-18,79.13,25.27,86.43
1989-06-19,28.66,25.35,83.14
1989-06-20,13.7,25.76,87.92
1989-06-21,19.0,26.07,86.53
1989-06-22,21.69,26.15,86.34
1989-06-23,13.39,26.04,87.26
1989-06-24,46.12,25.75,89.13
1989-06-25,8.59,25.28,87.94
1989-06-26,17.75,26.09,87.99
1989-06-27,26.28,25.76,88.74
1989-06-28,31.36,25.8,89.19
1989-06-29,8.12,25.97,88.37
1989-06-30,7.9,26.29,86.55
1989-07-01,4.05,26.27,86.97
1989-07-02,3.15,25.95,85.84
1989-07-03,15.59,25.47,88.44
1989-07-04,4.16,25.38,87.5
1989-07-05,4.4,25.74,85.64
1989-07-06,11.02,24.71,88.21
1989-07-07,7.19,24.87,84.42
1989-07-08,14.05,24.92,86.3
1989-07-09,13.84,24.74,88.38
1989-07-10,10.57,25.55,88.93
1989-07-11,5.44,25.38,89.79
1989-07-12,16.48,25.16,90.81
1989-07-13,29.26,25.04,90.92
1989-07-14,11.14,24.89,90.86
1989-07-15,8.71,23.85,87.04
1989-07-16,14.97,22.97,87.3
1989-07-17,51.36,24.47,91.42
1989-07-18,92.64,25.01,91.65
1989-07-19,44.61,24.99,92.5
1989-07-20,18.11,24.97,92.25
1989-07-21,22.86,24.78,93.04
1989-07-22,57.39,24.43,93.04
1989-07-23,100.87,24.79,92.25
1989-07-24,49.41,24.82,91.57
1989-07-25,44.06,24.81,91.67
1989-07-26,65.16,24.42,91.85
1989-07-27,38.76,23.94,90.21
1989-07-28,23.5,24.14,87.9
1989-07-29,17.24,24.83,87.23
1989-07-30,9.72,25.4,84.39
1989-07-31,0.11,25.49,80.94
1989-08-01,0.27,25.55,86.58
1989-08-02,4.79,25.05,87.0
1989-08-03,7.58,24.78,84.34
1989-08-04,39.57,24.34,86.02
1989-08-05,128.69,24.49,89.19
1989-08-06,26.14,24.85,90.23
1989-08-07,4.26,24.79,90.38
1989-08-08,9.14,24.95,90.74
1989-08-09,5.57,25.13,90.65
1989-08-10,9.88,25.29,90.34
1989-08-11,36.04,25.06,90.14
1989-08-12,44.95,25.05,89.24
1989-08-13,25.41,25.16,87.98
1989-08-14,14.12,25.22,90.39
1989-08-15,49.06,24.99,91.78
1989-08-16,42.56,24.68,93.13
1989-08-17,41.77,24.66,93.4
1989-08-18,63.36,24.94,92.47
1989-08-19,53.88,25.04,92.13
1989-08-20,32.6,25.18,89.62
1989-08-21,11.13,25.48,87.57
1989-08-22,19.75,25.44,88.46
1989-08-23,16.88,25.34,88.73
1989-08-24,14.55,25.2,90.43
1989-08-25,69.93,25.18,88.86
1989-08-26,39.36,25.2,88.92
1989-08-27,14.36,25.21,88.51
1989-08-28,18.6,25.23,89.9
1989-08-29,14.47,25.25,88.62
1989-08-30,23.99,25.21,89.32
1989-08-31,22.25,25.01,89.93
1989-09-01,5.64,25.23,88.9
1989-09-02,0.38,25.83,86.52
1989-09-03,1.88,25.7,87.45
1989-09-04,5.74,25.07,86.39
1989-09-05,1.25,25.09,85.49
1989-09-06,0.46,24.85,85.39
1989-09-07,4.38,24.78,85.19
1989-09-08,9.83,24.76,84.89
1989-09-09,2.08,24.71,85.66
1989-09-10,0.29,25.18,86.18
1989-09-11,1.77,25.13,86.01
1989-09-12,4.86,25.04,85.88
1989-09-13,14.69,25.02,84.07
1989-09-14,8.03,24.99,86.82
1989-09-15,0.41,25.34,83.91
1989-09-16,0.62,25.49,84.72
1989-09-17,7.01,25.4,88.3
1989-09-18,5.58,25.47,87.22
1989-09-19,35.74,24.42,90.9
1989-09-20,47.71,24.62,90.48
1989-09-21,14.8,25.24,90.36
1989-09-22,9.05,25.59,89.33
1989-09-23,7.39,25.55,89.06
1989-09-24,6.45,25.34,91.27
1989-09-25,1.62,25.29,90.64
1989-09-26,2.68,25.07,91.18
1989-09-27,8.19,24.48,93.29
1989-09-28,44.8,24.16,91.3
1989-09-29,11.64,23.99,87.22
1989-09-30,4.09,23.78,85.67
1989-10-01,3.52,24.31,84.51
1989-10-02,0.75,24.92,84.7
1989-10-03,0.78,24.66,86.4
1989-10-04,3.57,25.2,88.63
1989-10-05,8.98,25.48,93.53
1989-10-06,3.0,25.35,90.75
1989-10-07,29.82,25.05,92.24
1989-10-08,16.5,25.45,92.32
1989-10-09,6.82,25.42,92.01
1989-10-10,6.46,25.35,90.4
1989-10-11,1.18,26.1,87.59
1989-10-12,0.7,26.66,85.19
1989-10-13,0.55,26.37,85.21
1989-10-14,3.26,26.16,85.48
1989-10-15,1.31,26.34,83.36
1989-10-16,0.2,26.28,82.89
1989-10-17,0.27,26.06,84.78
1989-10-18,1.34,26.02,85.55
1989-10-19,15.5,25.95,85.01
1989-10-20,4.7,26.26,83.52
1989-10-21,4.46,26.72,76.88
1989-10-22,4.24,25.84,74.04
1989-10-23,1.57,25.72,74.85
1989-10-24,0.1,26.26,77.16
1989-10-25,0.1,26.71,77.45
1989-10-26,0.71,26.11,81.16
1989-10-27,0.49,26.53,81.5
1989-10-28,0.73,26.55,87.23
1989-10-29,21.57,26.2,89.51
1989-10-30,10.39,25.19,88.41
1989-10-31,1.26,25.94,81.55
1989-11-01,1.22,26.52,75.46
1989-11-02,0.47,26.43,74.61
1989-11-03,0.17,26.45,76.88
1989-11-04,1.08,25.75,84.59
1989-11-05,16.73,25.53,88.45
1989-11-06,2.97,26.15,80.99
1989-11-07,0.01,26.08,68.16
1989-11-08,0.01,25.66,66.71
1989-11-09,0.0,26.44,71.67
1989-11-10,0.04,27.27,76.5
1989-11-11,0.04,26.73,77.87
1989-11-12,0.29,26.02,78.29
1989-11-13,1.2,25.4,85.84
1989-11-14,49.32,25.16,88.76
1989-11-15,10.68,26.18,80.24
1989-11-16,0.5,27.0,75.17
1989-11-17,0.0,26.52,75.21
1989-11-18,0.0,25.67,73.95
1989-11-19,0.09,26.13,76.05
1989-11-20,0.12,26.1,71.26
1989-11-21,0.0,25.13,65.77
1989-11-22,0.0,24.66,65.53
1989-11-23,0.0,23.99,66.5
1989-11-24,0.0,24.24,65.48
1989-11-25,0.0,24.18,63.71
1989-11-26,0.0,24.43,63.33
1989-11-27,0.0,24.95,70.55
1989-11-28,0.0,25.6,71.85
1989-11-29,0.0,25.23,69.14
1989-11-30,0.0,24.94,71.64
1989-12-01,0.01,25.82,76.01
1989-12-02,0.12,26.9,75.63
1989-12-03,1.43,26.54,77.54
1989-12-04,0.07,26.65,74.81
1989-12-05,0.03,26.62,70.23
1989-12-06,0.0,26.13,70.48
1989-12-07,0.0,25.74,70.76
1989-12-08,0.03,25.05,71.85
1989-12-09,0.09,24.47,65.97
1989-12-10,0.01,24.2,65.78
1989-12-11,0.0,25.06,69.35
1989-12-12,0.0,25.73,69.89
1989-12-13,0.0,24.79,65.2
1989-12-14,0.0,24.09,65.11
1989-12-15,0.0,24.04,62.78
1989-12-16,0.0,23.74,64.15
1989-12-17,0.0,23.73,63.62
1989-12-18,0.0,24.21,63.94
1989-12-19,0.0,24.82,65.41
1989-12-20,0.02,24.82,71.05
1989-12-21,0.19,24.87,70.3
1989-12-22,0.05,24.57,72.92
1989-12-23,0.02,24.8,73.22
1989-12-24,0.0,25.02,74.18
1989-12-25,0.0,25.57,72.39
1989-12-26,0.0,25.85,71.95
1989-12-27,0.01,25.91,74.07
1989-12-28,0.05,26.17,74.72
1989-12-29,0.09,26.01,74.82
1989-12-30,3.35,25.95,76.78
1989-12-31,0.47,26.43,78.14
1990-01-01,0.29,27.04,75.62
1990-01-02,0.17,27.2,70.99
1990-01-03,0.35,26.72,71.45
1990-01-04,0.23,26.74,67.41
1990-01-05,0.0,26.07,59.6
1990-01-06,0.03,26.3,59.56
1990-01-07,0.16,26.41,65.21
1990-01-08,0.1,26.39,67.77
1990-01-09,0.06,26.82,60.73
1990-01-10,0.0,26.6,60.52
1990-01-11,0.0,26.74,62.6
1990-01-12,0.0,25.72,54.23
1990-01-13,0.0,24.64,47.02
1990-01-14,0.0,24.64,50.15
1990-01-15,0.0,24.73,50.63
1990-01-16,0.0,24.98,49.52
1990-01-17,0.0,24.87,59.17
1990-01-18,0.0,25.8,60.72
1990-01-19,0.0,25.75,51.18
1990-01-20,0.0,25.29,48.89
1990-01-21,0.0,25.24,46.29
1990-01-22,0.0,25.17,51.54
1990-01-23,0.0,25.81,57.93
1990-01-24,0.0,25.73,55.09
1990-01-25,0.0,26.14,56.6
1990-01-26,0.0,26.21,54.51
1990-01-27,0.0,26.24,52.14
1990-01-28,0.0,26.6,50.47
1990-01-29,0.0,26.43,49.12
1990-01-30,0.0,26.47,47.52
1990-01-31,0.0,26.84,49.03
1990-02-01,0.0,26.78,43.21
1990-02-02,0.0,26.86,49.36
1990-02-03,0.0,26.94,52.06
1990-02-04,0.0,27.07,47.65
1990-02-05,0.01,27.38,50.75
1990-02-06,0.0,27.68,46.74
1990-02-07,0.0,27.42,42.73
1990-02-08,0.0,27.85,47.91
1990-02-09,0.0,28.53,54.13
1990-02-10,0.0,28.62,56.82
1990-02-11,0.0,28.86,54.02
1990-02-12,0.0,28.72,55.76
1990-02-13,0.0,28.27,58.63
1990-02-14,0.0,28.3,61.14
1990-02-15,0.01,28.17,64.33
1990-02-16,0.0,27.65,61.63
1990-02-17,0.0,26.97,63.43
1990-02-18,0.04,27.16,63.78
1990-02-19,0.0,26.98,64.59
1990-02-20,0.0,26.04,63.72
1990-02-21,0.0,25.56,62.09
1990-02-22,0.0,25.33,61.41
1990-02-23,0.0,25.97,60.34
1990-02-24,0.0,26.23,59.92
1990-02-25,0.0,26.69,63.52
1990-02-26,0.0,26.58,65.83
1990-02-27,0.0,27.08,63.65
1990-02-28,0.0,27.45,65.54
1990-03-01,0.02,28.13,64.58
1990-03-02,0.0,27.17,66.26
1990-03-03,0.0,26.2,65.33
1990-03-04,0.0,26.14,67.42
1990-03-05,0.02,26.71,66.98
1990-03-06,0.04,27.12,68.53
1990-03-07,0.0,27.46,64.86
1990-03-08,0.0,27.56,62.21
1990-03-09,0.0,27.35,57.55
1990-03-10,0.0,26.9,58.4
1990-03-11,0.0,26.95,62.08
1990-03-12,0.22,27.51,66.2
1990-03-13,0.0,28.01,65.4
1990-03-14,0.0,28.11,61.89
1990-03-15,0.0,28.11,61.38
1990-03-16,0.01,28.53,63.16
1990-03-17,0.06,29.22,57.03
1990-03-18,0.04,29.41,56.52
1990-03-19,0.01,29.53,53.72
1990-03-20,0.02,29.33,60.91
1990-03-21,0.01,29.23,64.78
1990-03-22,0.01,28.92,65.12
1990-03-23,0.0,28.98,62.68
1990-03-24,0.0,28.68,57.32
1990-03-25,0.0,27.74,60.17
1990-03-26,0.0,27.76,61.58
1990-03-27,0.0,27.75,62.61
1990-03-28,0.0,28.21,59.29
1990-03-29,0.01,29.21,64.54
1990-03-30,0.02,29.73,63.13
1990-03-31,0.03,29.62,63.99
1990-04-01,0.28,29.7,61.48
1990-04-02,0.04,29.59,54.9
1990-04-03,0.0,29.34,57.32
1990-04-04,0.0,28.64,63.58
1990-04-05,0.01,28.37,61.95
1990-04-06,0.0,28.96,56.53
1990-04-07,0.06,29.28,56.35
1990-04-08,0.01,29.68,53.92
1990-04-09,0.04,28.88,65.52
1990-04-10,0.0,28.55,62.53
1990-04-11,0.0,27.62,65.02
1990-04-12,0.0,27.62,68.01
1990-04-13,0.14,28.46,68.64
1990-04-14,0.03,28.66,67.83
1990-04-15,0.02,29.44,61.96
1990-04-16,0.31,29.36,61.79
1990-04-17,0.25,29.28,63.82
1990-04-18,0.04,29.03,67.96
1990-04-19,0.1,29.03,67.87
1990-04-20,0.1,28.67,66.72
1990-04-21,0.11,28.77,63.88
1990-04-22,0.02,29.43,62.36
1990-04-23,0.0,29.42,61.88
1990-04-24,0.01,28.96,67.46
1990-04-25,0.04,28.89,69.66
1990-04-26,0.04,29.5,64.38
1990-04-27,0.1,30.2,64.73
1990-04-28,0.35,29.89,66.97
1990-04-29,0.33,29.13,67.28
1990-04-30,0.67,28.95,65.68
1990-05-01,3.45,29.54,62.82
1990-05-02,1.96,29.42,65.79
1990-05-03,0.0,29.44,65.52
1990-05-04,0.07,29.28,68.08
1990-05-05,0.66,28.9,72.44
1990-05-06,1.41,29.48,70.62
1990-05-07,2.96,29.9,71.0
1990-05-08,1.2,29.55,72.97
1990-05-09,1.2,28.95,75.27
1990-05-10,2.12,28.67,75.88
1990-05-11,10.74,28.18,78.83
1990-05-12,6.87,27.97,75.05
1990-05-13,0.0,28.23,70.66
1990-05-14,0.08,28.48,69.47
1990-05-15,0.0,28.02,67.21
1990-05-16,0.02,28.1,66.77
1990-05-17,0.98,28.34,75.0
1990-05-18,2.74,27.49,81.61
1990-05-19,3.55,27.05,82.86
1990-05-20,6.88,26.58,85.22
1990-05-21,68.71,26.3,86.16
1990-05-22,43.52,26.11,87.31
1990-05-23,5.68,26.34,82.77
1990-05-24,35.47,26.55,86.16
1990-05-25,40.83,26.81,86.42
1990-05-26,11.41,26.69,87.06
1990-05-27,36.84,26.13,90.38
1990-05-28,17.75,25.93,86.47
1990-05-29,4.65,26.38,82.8
1990-05-30,22.56,25.78,86.61
1990-05-31,32.56,26.81,86.91
1990-06-01,9.46,26.73,84.06
1990-06-02,7.14,26.71,84.86
1990-06-03,15.3,26.81,85.69
1990-06-04,39.16,26.8,87.1
1990-06-05,30.32,26.84,85.51
1990-06-06,3.96,26.75,86.27
1990-06-07,6.36,27.05,84.49
1990-06-08,1.44,25.75,86.54
1990-06-09,4.49,25.7,82.68
1990-06-10,15.63,25.36,86.14
1990-06-11,21.77,25.58,86.38
1990-06-12,74.93,25.37,85.34
1990-06-13,71.13,26.03,88.15
1990-06-14,47.55,26.32,89.45
1990-06-15,21.75,26.17,89.36
1990-06-16,16.01,26.06,89.47
1990-06-17,26.97,25.97,88.73
1990-06-18,12.05,26.2,88.22
1990-06-19,4.68,26.44,87.73
1990-06-20,6.36,26.48,87.46
1990-06-21,11.42,26.3,89.72
1990-06-22,41.53,25.79,89.98
1990-06-23,30.73,26.23,89.62
1990-06-24,28.64,26.27,87.71
1990-06-25,29.95,26.26,88.44
1990-06-26,26.25,26.24,88.52
1990-06-27,25.81,26.2,89.39
1990-06-28,27.39,26.53,87.66
1990-06-29,20.46,26.35,87.47
1990-06-30,32.59,25.77,88.26
1990-07-01,14.37,25.79,88.37
1990-07-02,18.95,25.91,89.16
1990-07-03,16.9,26.03,88.37
1990-07-04,22.23,26.25,87.72
1990-07-05,53.04,25.95,90.3
1990-07-06,30.0,25.74,90.6
1990-07-07,30.43,25.09,92.21
1990-07-08,52.47,24.57,87.72
1990-07-09,33.14,24.3,90.91
1990-07-10,18.21,24.43,89.61
1990-07-11,32.16,24.7,90.42
1990-07-12,45.18,24.6,89.56
1990-07-13,21.15,24.34,88.83
1990-07-14,23.31,24.81,89.66
1990-07-15,63.49,24.9,91.4
1990-07-16,20.83,25.19,89.23
1990-07-17,16.67,25.14,89.39
1990-07-18,19.54,25.26,89.37
1990-07-19,21.57,25.16,90.77
1990-07-20,21.22,24.65,90.02
1990-07-21,38.96,24.82,88.21
1990-07-22,31.89,24.96,91.69
1990-07-23,23.85,25.22,90.4
1990-07-24,18.0,25.39,89.36
1990-07-25,25.41,25.28,90.61
1990-07-26,22.63,25.11,89.37
1990-07-27,14.22,25.14,88.4
1990-07-28,5.2,25.21,87.09
1990-07-29,5.65,25.22,88.33
1990-07-30,8.97,25.3,88.37
1990-07-31,8.22,25.07,87.76
1990-08-01,9.17,25.29,89.32
1990-08-02,26.33,25.63,89.66
1990-08-03,61.92,25.33,90.86
1990-08-04,42.6,25.26,90.54
1990-08-05,28.23,25.45,89.4
1990-08-06,40.78,24.94,91.55
1990-08-07,27.58,24.36,91.28
1990-08-08,30.19,24.38,91.18
1990-08-09,45.77,24.84,92.85
1990-08-10,42.18,25.13,90.95
1990-08-11,35.25,25.07,91.13
1990-08-12,68.54,24.96,90.69
1990-08-13,56.55,24.83,91.8
1990-08-14,51.77,24.76,91.69
1990-08-15,60.63,24.59,93.33
1990-08-16,29.46,24.74,92.51
1990-08-17,17.95,25.17,91.04
1990-08-18,15.66,25.26,89.06
1990-08-19,10.11,25.05,89.75
1990-08-20,8.92,25.07,89.71
1990-08-21,37.16,24.63,91.72
1990-08-22,18.97,23.73,89.78
1990-08-23,27.78,24.1,90.41
1990-08-24,30.22,24.53,89.6
1990-08-25,17.05,24.74,91.09
1990-08-26,7.06,24.96,91.01
1990-08-27,13.48,25.07,90.88
1990-08-28,8.58,24.92,91.24
1990-08-29,20.32,24.17,90.78
1990-08-30,13.45,25.05,88.98
1990-08-31,5.67,25.06,87.3
1990-09-01,10.27,25.14,87.95
1990-09-02,12.46,25.3,88.13
1990-09-03,4.36,25.12,88.36
1990-09-04,8.8,25.39,88.25
1990-09-05,16.88,25.5,87.84
1990-09-06,48.94,24.88,90.6
1990-09-07,42.4,24.89,90.29
1990-09-08,22.65,24.51,90.43
1990-09-09,4.97,24.62,91.33
1990-09-10,1.79,25.2,88.86
1990-09-11,5.0,25.28,87.99
1990-09-12,3.33,25.07,88.48
1990-09-13,1.56,25.18,86.83
1990-09-14,0.69,25.09,86.09
1990-09-15,0.31,25.14,87.2
1990-09-16,0.01,25.44,84.85
1990-09-17,0.02,25.59,84.91
1990-09-18,0.04,25.0,86.49
1990-09-19,0.36,25.33,84.26
1990-09-20,0.6,24.69,85.79
1990-09-21,0.6,24.71,86.76
1990-09-22,0.34,25.48,85.92
1990-09-23,1.62,25.65,86.21
1990-09-24,12.21,25.04,87.87
1990-09-25,2.77,25.28,85.34
1990-09-26,0.64,25.38,82.01
1990-09-27,0.56,25.36,82.35
1990-09-28,0.42,25.17,85.93
1990-09-29,0.58,25.43,84.57
1990-09-30,0.57,25.35,85.32
1990-10-01,12.29,25.33,86.35
1990-10-02,8.84,25.05,87.9
1990-10-03,0.89,25.32,85.56
1990-10-04,1.45,25.25,85.62
1990-10-05,0.17,25.04,84.21
1990-10-06,3.2,24.57,85.39
1990-10-07,5.12,24.95,85.89
1990-10-08,2.01,25.4,84.24
1990-10-09,0.45,25.31,83.17
1990-10-10,0.07,25.55,82.5
1990-10-11,0.07,25.45,84.69
1990-10-12,0.52,25.57,81.88
1990-10-13,1.77,26.21,80.68
1990-10-14,2.02,27.01,82.17
1990-10-15,2.43,26.85,84.66
1990-10-16,1.29,26.89,80.86
1990-10-17,14.35,26.97,81.82
1990-10-18,23.75,27.25,80.91
1990-10-19,12.62,27.06,84.12
1990-10-20,4.68,26.69,86.2
1990-10-21,1.61,27.15,81.1
1990-10-22,0.94,26.62,81.49
1990-10-23,14.65,25.91,88.45
1990-10-24,5.93,26.21,88.44
1990-10-25,15.6,26.18,89.54
1990-10-26,38.39,25.41,87.35
1990-10-27,46.05,25.53,86.08
1990-10-28,19.05,25.27,88.97
1990-10-29,9.57,24.92,89.37
1990-10-30,5.95,25.25,90.05
1990-10-31,3.27,25.9,86.6
1990-11-01,17.02,25.87,89.6
1990-11-02,3.46,26.65,84.64
1990-11-03,1.45,25.78,82.8
1990-11-04,0.21,25.64,76.98
1990-11-05,0.13,26.16,76.18
1990-11-06,0.1,25.46,74.22
1990-11-07,0.0,24.54,77.08
1990-11-08,0.01,24.72,79.69
1990-11-09,0.0,25.33,84.76
1990-11-10,0.14,25.89,82.43
1990-11-11,0.09,25.88,79.75
1990-11-12,0.05,25.76,70.72
1990-11-13,0.03,24.99,72.41
1990-11-14,0.01,25.27,72.5
1990-11-15,0.06,25.12,87.84
1990-11-16,0.21,25.55,84.29
1990-11-17,0.11,25.51,85.2
1990-11-18,0.06,25.97,84.78
1990-11-19,0.03,26.24,82.75
1990-11-20,0.08,26.55,80.77
1990-11-21,0.04,26.58,76.13
1990-11-22,0.0,26.16,70.49
1990-11-23,0.0,26.15,76.18
1990-11-24,0.05,26.75,78.99
1990-11-25,0.21,26.89,79.62
1990-11-26,0.14,26.86,77.51
1990-11-27,0.34,26.51,76.16
1990-11-28,0.04,26.68,77.04
1990-11-29,0.0,26.11,72.27
1990-11-30,0.0,26.1,69.86
1990-12-01,0.0,25.68,71.08
1990-12-02,0.0,25.61,71.13
1990-12-03,0.02,26.3,76.05
1990-12-04,0.14,26.29,78.42
1990-12-05,0.1,26.54,75.02
1990-12-06,0.12,26.26,70.87
1990-12-07,0.0,26.27,73.01
1990-12-08,0.0,25.57,70.44
1990-12-09,0.0,24.84,70.58
1990-12-10,0.0,25.18,67.11
1990-12-11,0.0,24.91,66.26
1990-12-12,0.0,25.27,66.68
1990-12-13,0.0,25.05,67.7
1990-12-14,0.02,24.78,69.87
1990-12-15,0.09,25.24,73.0
1990-12-16,0.05,25.07,71.81
1990-12-17,0.0,24.84,73.99
1990-12-18,0.0,24.97,72.06
1990-12-19,0.0,25.38,73.03
1990-12-20,0.04,25.56,65.58
1990-12-21,0.0,25.45,68.17
1990-12-22,0.06,26.01,68.48
1990-12-23,0.06,25.99,67.83
1990-12-24,0.0,27.0,68.09
1990-12-25,0.0,26.89,63.19
1990-12-26,0.0,26.45,69.51
1990-12-27,0.0,25.32,58.3
1990-12-28,0.0,24.08,55.68
1990-12-29,0.0,24.3,61.49
1990-12-30,0.0,25.2,66.07
1990-12-31,0.37,26.07,71.44
1991-01-01,0.15,25.3,73.52
1991-01-02,0.0,24.13,66.49
1991-01-03,0.0,23.75,51.15
1991-01-04,0.0,24.08,53.8
1991-01-05,0.0,24.88,64.84
1991-01-06,0.0,25.99,70.51
1991-01-07,0.03,26.34,69.98
1991-01-08,0.02,26.29,67.6
1991-01-09,0.02,25.81,67.85
1991-01-10,0.01,25.94,68.72
1991-01-11,0.0,25.63,70.16
1991-01-12,0.0,26.13,67.06
1991-01-13,0.0,26.66,61.34
1991-01-14,0.0,26.04,62.84
1991-01-15,0.0,26.13,63.76
1991-01-16,0.02,26.37,62.77
1991-01-17,0.0,26.95,57.9
1991-01-18,0.0,27.26,60.59
1991-01-19,0.0,27.23,67.87
1991-01-20,0.06,27.86,67.33
1991-01-21,0.05,27.75,65.21
1991-01-22,0.02,27.6,59.68
1991-01-23,0.02,27.34,64.36
1991-01-24,0.02,26.97,60.35
1991-01-25,0.01,27.13,56.91
1991-01-26,0.0,27.19,51.71
1991-01-27,0.0,27.22,51.22
1991-01-28,0.0,26.96,54.03
1991-01-29,0.0,27.1,42.92
1991-01-30,0.0,26.41,45.16
1991-01-31,0.0,26.47,47.95
1991-02-01,0.0,26.96,57.06
1991-02-02,0.0,27.28,58.76
1991-02-03,0.0,26.64,52.73
1991-02-04,0.0,26.73,52.19
1991-02-05,0.0,26.81,57.33
1991-02-06,0.0,27.66,60.82
1991-02-07,0.0,27.98,50.78
1991-02-08,0.0,27.75,49.16
1991-02-09,0.0,28.26,47.33
1991-02-10,0.0,28.09,46.95
1991-02-11,0.0,27.23,58.68
1991-02-12,0.0,27.22,64.96
1991-02-13,0.0,27.82,60.09
1991-02-14,0.0,28.08,46.74
1991-02-15,0.0,27.78,49.79
1991-02-16,0.01,27.72,57.18
1991-02-17,0.0,27.31,58.7
1991-02-18,0.0,27.4,55.75
1991-02-19,0.0,27.65,52.05
1991-02-20,0.0,28.34,49.89
1991-02-21,0.0,28.29,49.85
1991-02-22,0.0,27.55,54.66
1991-02-23,0.0,27.85,60.53
1991-02-24,0.0,28.36,61.86
