Date,ALLSKY_SFC_SW_DWN,PS,WS2M,RH2M,T2M,PRECTOTCORR
09-11-1994,19.19,99.26,1.45,77.43,25.82,0.94
10-11-1994,20.85,99.29,1.15,78.28,26.42,0.37
11-11-1994,19.62,99.23,1.52,78.6,26.13,0.1
12-11-1994,15.86,99.17,0.97,84.52,25.46,0.28
13-11-1994,16.19,99.19,1.68,86.66,25.22,0.38
14-11-1994,17.94,99.25,1.05,81.63,25.55,4.48
15-11-1994,19.8,99.24,0.96,78.67,26.04,0.85
16-11-1994,16.98,99.28,1.47,78.62,25.57,0.22
17-11-1994,17.46,99.31,1.45,74.97,26.35,0
18-11-1994,17.68,99.32,1.32,74.91,26.4,0.01
19-11-1994,19.94,99.31,1.33,73.58,26.17,0.17
20-11-1994,19.33,99.29,1.54,72.55,25.91,0.08
21-11-1994,16.15,99.27,1.11,74.17,26.1,0.17
22-11-1994,17.61,99.25,1.17,77.05,26.43,0.36
23-11-1994,18.21,99.24,1.69,74.9,25.92,0.18
24-11-1994,19.99,99.18,1.88,72.77,25.03,0.01
25-11-1994,19.87,99.16,1.8,71.7,25.21,0
26-11-1994,18.26,99.16,1.19,71.56,25.15,0.02
27-11-1994,16.06,99.19,1.26,71.08,24.76,0.09
28-11-1994,19.52,99.19,1.28,68.45,23.71,0
29-11-1994,20.5,99.25,1.56,71.27,23.35,0.04
30-11-1994,19.34,99.29,1.04,65.28,24.79,0
01-12-1994,19.31,99.44,0.96,69.05,25.33,0
02-12-1994,19.3,99.43,1.25,67.62,24.53,0
03-12-1994,18.94,99.38,1.37,71.02,23.77,0
04-12-1994,19.18,99.49,1.57,68.19,23.66,0
05-12-1994,18.14,99.66,1.29,65.11,23.76,0
06-12-1994,18.93,99.51,1.66,67.56,23.54,0
07-12-1994,18.94,99.41,1.77,71.05,23.31,0
08-12-1994,18.49,99.41,1.13,66.24,23.58,0
09-12-1994,18.82,99.47,0.93,62.61,23.38,0.02
10-12-1994,18.82,99.39,1.15,62.77,23.65,0
11-12-1994,18.89,99.32,1.36,64.34,23.35,0
12-12-1994,18.93,99.36,1.19,65.02,23.41,0
13-12-1994,19.51,99.5,1.21,57.28,22.62,0
14-12-1994,18.46,99.51,1.8,62.08,22.25,0
15-12-1994,18.88,99.54,1.74,67.96,23.34,0
16-12-1994,18.8,99.42,1.57,65.66,23.86,0
17-12-1994,17.88,99.42,1.32,66.91,24.06,0
18-12-1994,18.12,99.47,1.28,72.93,25.46,0
19-12-1994,18.5,99.53,1.57,73.21,26.39,0.01
20-12-1994,18.7,99.53,1.68,72.75,26.95,0.1
21-12-1994,18.5,99.53,1.6,71.57,26.89,1.07
22-12-1994,18.12,99.54,1.59,71.14,26.09,0.13
23-12-1994,18.55,99.53,1.61,68.78,25.86,0.11
24-12-1994,18.63,99.43,2.2,65.99,24.88,0
25-12-1994,18.28,99.4,1.95,66.34,24.81,0
26-12-1994,16.64,99.38,1.55,64.52,24.87,0
27-12-1994,17.57,99.36,1.68,68.63,25.64,0
28-12-1994,18.27,99.35,1.26,71,25.95,0.01
29-12-1994,18.51,99.36,1.96,70.28,25.48,0
30-12-1994,18.59,99.37,1.65,67.31,25.32,0
31-12-1994,18.6,99.37,1.9,64.87,24.62,0
01-01-1995,17.99,99.39,1.84,57.26,24.39,0
02-01-1995,18.19,99.39,1.82,58.76,23.68,0
03-01-1995,17.76,99.32,1.4,56.93,24.06,0
04-01-1995,18.01,99.35,1.04,62.24,24.64,0
05-01-1995,18.01,99.42,1.44,65.75,25.24,0.01
06-01-1995,18.2,99.45,1.89,73.06,25.02,0.83
07-01-1995,18.24,99.47,1.45,72.02,25.59,1.09
08-01-1995,18.26,99.42,1.85,79.49,25.07,0.28
09-01-1995,18.35,99.4,2.38,74.05,24.76,0.31
10-01-1995,18.32,99.38,2.4,72.24,24.5,0.21
11-01-1995,18.35,99.47,2,74,23.74,0.41
12-01-1995,18.46,99.45,1.8,68.09,23.34,0.49
13-01-1995,18.54,99.31,1.47,66.33,24.26,0
14-01-1995,18.58,99.3,1.44,68.24,25.26,0
15-01-1995,18.7,99.39,0.97,75.56,24.69,0.04
16-01-1995,18.72,99.38,1.62,74.25,25.3,0.64
17-01-1995,18.74,99.37,1.6,67.79,26.12,0.56
18-01-1995,18.7,99.42,2.2,64.05,25.71,0
19-01-1995,18.75,99.42,1.99,65.15,26.84,0
20-01-1995,18.77,99.25,1.79,65.91,27.51,0
21-01-1995,18.82,99.25,1.92,62.31,26.8,0.02
22-01-1995,18.84,99.31,1.61,56.86,26.84,0
23-01-1995,19.01,99.37,1.65,61.34,26.12,0
24-01-1995,18.91,99.34,1.52,55.24,25.76,0
25-01-1995,18.99,99.48,1.28,60.01,25.8,0
26-01-1995,19.01,99.48,1.39,54.4,25.45,0
27-01-1995,19,99.48,1.66,57.8,24.95,0
28-01-1995,19.04,99.42,1.99,62.23,25.65,0
29-01-1995,19.31,99.42,1.54,58.26,26.44,0
30-01-1995,19.16,99.42,1.59,61.45,26.6,0
31-01-1995,19.19,99.4,1.5,61.9,27.33,0
01-02-1995,20.21,99.43,1.6,63.77,27.8,0.01
02-02-1995,20.03,99.41,2.03,64.39,27.78,0.04
03-02-1995,20.45,99.33,1.44,65.39,27.23,0.02
04-02-1995,20.59,99.29,1.31,62.12,27.34,0.01
05-02-1995,20.48,99.44,1.23,60.91,27.53,0.01
06-02-1995,19.41,99.42,1.23,59.99,27.61,0
07-02-1995,19.65,99.44,1.38,47.42,27.08,0
08-02-1995,20.97,99.37,1.65,47.6,27.22,0
09-02-1995,21.08,99.37,1.8,54.53,27.09,0
10-02-1995,21.26,99.28,2.07,59.38,27.81,0
11-02-1995,21.93,99.27,1.46,63.71,28.06,0
12-02-1995,22.29,99.29,1.69,61.91,27.88,0.02
13-02-1995,21.68,99.32,1.92,63.04,27.72,0.01
14-02-1995,21.67,99.26,2.37,62.45,27.39,0
15-02-1995,21.28,99.2,2.78,58.6,27.12,0
16-02-1995,21.02,99.16,2.56,59.87,26.86,0
17-02-1995,21.56,99.22,2.36,66.6,26.67,0.01
18-02-1995,22.06,99.22,2.07,66.74,27,0
19-02-1995,22.21,99.23,2.61,65.25,27.56,0
20-02-1995,22.25,99.18,2.56,60.32,27.89,0
21-02-1995,22.31,99.2,2.41,60.09,27.5,0
22-02-1995,22.52,99.12,1.87,63.92,27.55,0
23-02-1995,22.27,99.17,1.54,65.33,27.7,0
24-02-1995,22.32,99.18,2.06,60.74,27.53,0
25-02-1995,22.25,99.24,2.38,59.74,27.28,0
26-02-1995,21.24,99.23,2.25,63.03,27.37,0
27-02-1995,22.52,99.23,2.44,63.39,27.31,0
28-02-1995,22.93,99.1,2.87,60.78,27.99,0
01-03-1995,22.27,99.15,2.56,55.85,28.58,0.01
02-03-1995,21.11,99.28,2.03,56.64,28.88,0.02
03-03-1995,23.13,99.25,2,56.72,28.99,0
04-03-1995,23.03,99.3,1.97,59.79,28.45,0
05-03-1995,22.03,99.26,2.12,63.64,28.2,0
06-03-1995,21.62,99.18,2.23,59.6,28.54,0
07-03-1995,21.93,99.13,2.06,53.01,29.13,0
08-03-1995,22.89,99.18,1.9,56.67,28.43,0
09-03-1995,23.25,99.23,1.86,61.67,28.24,0
10-03-1995,22.03,99.21,2.05,58.45,28.09,0
11-03-1995,22.11,99.26,1.82,59.12,28.25,0
12-03-1995,23.48,99.2,2.04,58.88,28.76,0.01
13-03-1995,23.35,99.16,2.13,59.35,29.06,0.03
14-03-1995,23.19,99.21,2.03,59.61,29.48,0.11
15-03-1995,22.04,99.36,2.17,61.21,29.5,0.03
16-03-1995,22.55,99.38,2.12,62.39,29.24,0.15
17-03-1995,23.58,99.35,1.95,63.39,29.39,0.1
18-03-1995,23.45,99.41,2.04,62.74,29.18,0.02
19-03-1995,23.91,99.35,1.67,53.71,30.12,0
20-03-1995,23.2,99.24,1.46,51.23,30.14,0.01
21-03-1995,22.23,99.2,1.66,56.03,29.98,0.01
22-03-1995,23.82,99.11,1.73,56.62,30.23,0.01
23-03-1995,23.75,99.01,1.68,59.86,29.69,0
24-03-1995,23.13,99.03,1.86,65.18,29.35,0.01
25-03-1995,21.93,99.07,1.78,66.78,28.87,0.01
26-03-1995,22.65,99.01,2.22,61.16,28.85,0.39
27-03-1995,24.01,98.93,2.7,56.6,28.8,0.12
28-03-1995,23.7,99,2.9,55.01,28.3,0
29-03-1995,21.21,99.05,2.85,59.99,27.8,0
30-03-1995,22.05,99.03,2.6,63.4,27.78,0
31-03-1995,23.03,99.04,2.63,61.69,28.64,0
01-04-1995,24.41,98.98,2.93,63.19,28.94,0.02
02-04-1995,23.71,98.96,3.21,62.09,29,0
03-04-1995,23.66,99,2.31,59.91,29.82,0
04-04-1995,22.72,99.01,1.44,57.48,29.87,0.01
05-04-1995,24.66,99.1,1.69,67.28,29.17,0.21
06-04-1995,24.65,99.2,1.49,66.37,29.33,0.74
07-04-1995,23.64,99.12,1.6,65.16,29.12,0.64
08-04-1995,24.32,98.99,2.04,63.22,29.09,0.46
09-04-1995,24.4,98.99,2.38,59.58,29.38,0
10-04-1995,25.42,99.18,2.18,60.4,29.94,0
11-04-1995,25.44,99.22,1.94,63.13,29.43,0
12-04-1995,24.56,99.21,1.84,63.4,29.4,0
13-04-1995,24.1,99.18,1.9,67.15,28.83,0.03
14-04-1995,23.57,99.13,1.7,68.71,28.35,0.1
15-04-1995,24.94,99.12,2.25,62.65,29.4,1.95
16-04-1995,24.45,99.06,2.16,60.23,29.61,1.2
17-04-1995,24.38,98.97,2.41,60.14,30.24,0.37
18-04-1995,24.45,99.02,2.03,62.79,30.31,0.73
19-04-1995,24.39,99.05,1.42,69.71,29.16,11.2
20-04-1995,24.96,99.01,1.28,75.47,28.44,4.54
21-04-1995,23.26,98.97,1.42,77.1,28.1,1.92
22-04-1995,23.47,98.97,1.29,70.71,29.26,0.79
23-04-1995,23.75,99.02,1.59,71.32,29.42,0.68
24-04-1995,25.2,98.94,1.65,71.75,29.62,0.37
25-04-1995,24.23,98.95,1.27,74.47,28.86,2.07
26-04-1995,24.41,98.81,1.67,70.29,29.73,0.41
27-04-1995,23.53,98.9,1.51,73.59,29.15,0.1
28-04-1995,23.17,98.99,1.7,66.95,29.91,0.83
29-04-1995,20.64,98.99,1.64,69.32,29.69,0.49
30-04-1995,17.83,98.91,1.6,74.51,28.72,15.81
01-05-1995,21.52,98.74,1.68,78.33,28.47,20.77
02-05-1995,20.7,98.82,1.88,79.57,28.62,18.43
03-05-1995,19.44,98.88,1.28,81.19,28.27,1.61
04-05-1995,23.79,98.69,1.48,78.25,28.54,2.74
05-05-1995,17.87,98.6,1.44,79.66,28.2,6.26
06-05-1995,18.09,98.61,1.64,78.88,28.21,5.11
07-05-1995,19.43,98.61,1.96,75.9,28.34,20
08-05-1995,18.08,98.67,2,73.75,27.99,1.48
09-05-1995,18.78,98.59,2.87,82.41,27.72,6.1
10-05-1995,16.84,98.6,3.36,83.8,27.03,75.64
11-05-1995,21.42,98.78,3.13,84.22,26.93,68.32
12-05-1995,20.35,98.9,2.85,82.82,26.95,14.88
13-05-1995,19.62,98.75,2.81,81.23,27,2.12
14-05-1995,20.68,98.65,2.84,82.86,26.59,1.12
15-05-1995,19.22,98.78,2.9,79.92,27.01,1.09
16-05-1995,20.54,98.97,2.75,80.41,27.29,0.99
17-05-1995,22.91,99.06,1.79,79.09,27.06,0.21
18-05-1995,23.02,99.06,1.49,74.85,27.15,0.04
19-05-1995,22.86,99.06,1.67,77.75,26.58,0.39
20-05-1995,23.35,99.14,1.59,76.22,26.79,0
21-05-1995,21.96,99.1,1.74,77.42,26.98,0.81
22-05-1995,23.02,99.03,1.96,76.68,27.23,0.13
23-05-1995,24.21,99.05,1.83,77.12,27.3,0.61
24-05-1995,23.37,99.03,1.94,76.21,27.62,0.35
25-05-1995,19.68,99.03,1.94,75.38,27.77,0.51
26-05-1995,23.4,99.04,2.25,74.72,28.22,0.62
27-05-1995,20.08,99,2.2,78.81,28.05,1.45
28-05-1995,23.37,98.95,1.84,82.45,27.92,0.49
29-05-1995,19.4,98.93,1.57,84.92,27.54,0.59
30-05-1995,21.69,98.88,1.84,82.97,27.74,2.16
31-05-1995,22.73,99.04,1.5,79.23,27.3,4.95
01-06-1995,17.6,98.9,2.27,81.92,27.76,3.84
02-06-1995,21.17,98.77,2.48,81.46,27.91,2.14
03-06-1995,15.07,98.79,2.17,83.61,27.52,1.27
04-06-1995,18.32,98.84,1.86,82.91,27.14,1.1
05-06-1995,19.03,98.85,1.97,84.09,26.58,4.2
06-06-1995,21.26,98.92,1.63,78.46,25.97,1.54
07-06-1995,21.02,98.9,2.32,80.57,27.38,0.43
08-06-1995,20.86,98.87,2.12,79.52,27.8,0.73
09-06-1995,19.64,98.76,2.14,83.58,27.38,13.73
10-06-1995,16.08,98.67,2.52,86.09,26.9,29.05
11-06-1995,6.51,98.6,3.2,91.79,26.55,62.08
12-06-1995,10.12,98.65,3.87,90.87,26.49,74.82
13-06-1995,5.31,98.69,3.87,86.84,26.24,88.6
14-06-1995,8.91,98.75,2.49,88.22,26.07,81.35
15-06-1995,8.61,98.83,2.15,87.46,26.67,33.27
16-06-1995,7.05,98.92,3.04,89.08,26.32,46.08
17-06-1995,12.17,98.86,3.33,89.76,25.64,50.21
18-06-1995,12.17,98.9,2.64,85.89,25.84,21.66
19-06-1995,15.2,98.96,1.82,87.49,25.6,21.02
20-06-1995,15.09,99.03,1.85,87.11,25.39,7.93
21-06-1995,12.2,99.13,2.4,87.76,25.01,22.26
22-06-1995,10.05,99.03,3.01,87.1,25.26,49.31
23-06-1995,9.7,98.9,2.97,88.87,25.07,49.33
24-06-1995,17.32,98.9,2.11,86.86,25.16,68.08
25-06-1995,16.83,98.93,1.66,89.13,25.51,20.35
26-06-1995,19.94,98.88,1.93,89.08,26.12,16.73
27-06-1995,15.67,98.77,2.38,91.82,26.09,20.36
28-06-1995,12.7,98.62,2.99,89.61,26.04,34.17
29-06-1995,16.57,98.56,2.53,92.31,25.61,69.35
30-06-1995,6.62,98.72,3.81,88.57,25.86,42.32
01-07-1995,9.62,98.69,3.46,88.12,25.94,52.38
02-07-1995,16.68,98.68,3.48,88.4,26.36,44
03-07-1995,18.78,98.89,2.83,88.11,26.06,20.51
04-07-1995,21.1,98.87,2.09,88.98,25.87,24.78
05-07-1995,17.26,98.63,2.73,91.47,26.06,24.59
06-07-1995,13.1,98.61,3.18,92.42,25.69,53.73
07-07-1995,10.88,98.76,2.89,88.13,25.14,49.88
08-07-1995,10.39,98.79,2.27,86.31,24.99,58.58
09-07-1995,5.72,98.68,3.71,91.32,25.48,43.86
10-07-1995,8.99,98.54,4.01,91.5,25.45,49.08
11-07-1995,8.14,98.57,4.3,90.39,25.79,126.06
12-07-1995,15.86,98.8,4.05,88.4,25.74,61.09
13-07-1995,12.23,98.9,3.5,88.7,25.66,31.61
14-07-1995,4.33,98.9,3.34,89.21,25.49,32.91
15-07-1995,10.18,98.85,3.62,90.03,25.45,44.39
16-07-1995,4.13,98.84,3.73,89.68,25.57,41.11
17-07-1995,7.39,98.93,3.37,90.84,25.13,85.82
18-07-1995,12.57,98.94,3.39,90.37,25.28,62.46
19-07-1995,8,98.92,3.75,89.36,25.22,40.98
20-07-1995,14.52,98.89,3.09,88.68,25.5,29.86
21-07-1995,11.11,98.98,3.18,89.51,25.11,52.8
22-07-1995,12.56,99.06,2.46,87.55,25.33,34.4
23-07-1995,10.81,99.07,2.38,90.15,25.02,32.64
24-07-1995,15.65,98.96,3.03,91.64,24.94,24.95
25-07-1995,11.16,99.03,2.89,90.55,24.84,22.26
26-07-1995,19.43,99,2.78,90.28,25.02,32.96
27-07-1995,6.3,98.96,3.14,91.63,24.96,30.38
28-07-1995,18.15,98.76,3.01,93.07,25.17,30.78
29-07-1995,15.16,98.62,2.7,92.98,25.14,20.88
30-07-1995,11.95,98.61,3.28,92.87,25.23,18.75
31-07-1995,8.65,98.81,3.59,91.01,25.34,31.71
01-08-1995,13.5,98.94,3.13,89.02,25.52,14.58
02-08-1995,18.99,98.9,3.01,89.6,25.51,13.86
03-08-1995,20.08,98.74,3.28,88.9,25.74,13.52
04-08-1995,18.7,98.94,2.65,88.44,25.56,9.94
05-08-1995,13.75,99,2.93,89.71,25.66,7.14
06-08-1995,18.39,98.93,2.82,89.53,25.69,15.27
07-08-1995,17.47,98.89,2.99,89.42,25.68,11.39
08-08-1995,18.25,98.83,3.02,88.79,25.64,8.95
09-08-1995,15.59,98.88,2.85,89.2,25.53,11.85
10-08-1995,8.98,98.9,2.75,89.86,25.7,16.91
11-08-1995,18.87,99.07,1.83,90.61,25.49,8.61
12-08-1995,19.75,99.1,1.53,90.51,25.58,15.76
13-08-1995,18.51,98.99,1.72,89.09,25.45,4.67
14-08-1995,9.43,99,1.81,89.53,25.31,33.65
15-08-1995,15.15,99.12,2.47,87,25.99,17.68
16-08-1995,18.74,99.04,2.37,89.05,25.58,29.83
17-08-1995,18.2,99.02,1.92,87.2,24.98,13.64
18-08-1995,21.07,99.06,2.37,90.1,24.94,6.66
19-08-1995,11.84,99.09,2.19,90.75,25.22,20.99
20-08-1995,9.1,99.09,2.12,89.66,25.26,51.72
21-08-1995,18.36,98.97,2.22,90.26,25.55,26.77
22-08-1995,21.53,98.87,2.19,89.82,25.78,2.14
23-08-1995,20.76,98.89,3,88.44,25.86,4.38
24-08-1995,9.27,98.9,2.47,88.93,25.41,6.66
25-08-1995,3.82,98.85,2.57,91.03,25.95,10.8
26-08-1995,17.28,98.82,3.14,92.88,25.66,39.25
27-08-1995,17.22,98.84,3.01,91.51,25.26,48.97
28-08-1995,6.23,98.82,3.74,92.28,25.43,27.34
29-08-1995,6.67,98.74,3.95,91.1,25.54,37.45
30-08-1995,11.99,98.71,4.49,91.82,25.61,58.89
31-08-1995,8.3,98.72,4.98,91.87,25.76,75.46
01-09-1995,17.25,98.71,4.33,90.61,25.57,76.55
02-09-1995,19.32,98.78,4.22,90.35,25.43,26.59
03-09-1995,15.47,98.85,3.62,90.44,25.42,12.07
04-09-1995,21.19,98.98,2.94,90.62,25.49,33.36
05-09-1995,19.97,99.06,2.36,90.44,25.25,21.26
06-09-1995,23.31,99.16,2.3,89.28,25.36,23.95
07-09-1995,21.7,99.15,2.27,88.21,25.44,13.35
08-09-1995,22.75,99.2,1.5,87.01,25.52,4.83
09-09-1995,23.16,99.18,1.57,85.49,25.51,0.58
10-09-1995,22.57,99.11,1.82,83.7,25.62,0.06
11-09-1995,22.05,99,2.18,84.96,25.88,1.33
12-09-1995,22.81,99.12,1.71,86.84,25.63,2.74
13-09-1995,21.41,99.21,1.69,86.21,25.23,0.89
14-09-1995,20.12,99.1,2.59,89.33,25.02,4.34
15-09-1995,18.76,98.99,3,89.45,25.94,10.51
16-09-1995,6.55,98.91,2.99,90.62,25.92,15.11
17-09-1995,12.42,99.02,2.29,89.01,25.7,14.76
18-09-1995,17.1,99.1,2.13,87.45,25.5,2.68
19-09-1995,22.59,99.07,1.88,87.89,25.29,0.49
20-09-1995,22.11,99.07,2.31,88.86,25.74,1.96
21-09-1995,17.28,99.11,2.73,86.55,26.23,0.88
22-09-1995,19.09,99.16,2.36,86.43,25.7,0.37
23-09-1995,22.81,99.13,1.96,86.32,25.47,2.33
24-09-1995,19.83,99.12,1.65,85.69,25.22,0.66
25-09-1995,22.21,99.05,2.34,85.04,25.67,0.18
26-09-1995,17.67,99.07,1.74,85.51,25.21,0.46
27-09-1995,19.06,99.12,1.71,84.49,25.47,0.47
28-09-1995,17.73,99.13,1.88,85.16,25.63,0.76
29-09-1995,22.14,99.09,2.08,85.8,25.52,0.22
30-09-1995,12.14,98.98,2.02,88.53,25.32,4.72
01-10-1995,20.06,98.99,1.49,87.28,25.68,3.11
02-10-1995,20.25,99.16,1.37,86.8,25.48,1.93
03-10-1995,22,99.23,1.45,84.36,25.71,0.41
04-10-1995,24,99.09,1.46,85.29,25.72,1.62
05-10-1995,21.55,98.98,1.92,88.5,25.82,5.57
06-10-1995,19.48,98.95,1.14,86.35,26.72,2.55
07-10-1995,18.61,98.96,1.92,87.88,26.16,1.71
08-10-1995,17.54,98.93,2.04,88.2,25.67,5.02
09-10-1995,8.74,98.92,2.02,90.19,25.24,6.95
10-10-1995,10.11,98.85,1.81,86.97,24.69,7.6
11-10-1995,20.98,98.84,2.13,84.44,25.11,8.51
12-10-1995,19.55,98.93,2.93,87.27,25.92,16.63
13-10-1995,10.3,99.07,2.33,84.49,25.7,27.96
14-10-1995,20.64,99.13,1.72,84.13,25.67,22.82
15-10-1995,21.12,99.05,1.4,81.78,25.5,0.72
16-10-1995,20.04,99.08,1.4,78.79,25.8,0.19
17-10-1995,21.41,99.11,1.71,83.58,25.79,0.08
18-10-1995,14.83,99.17,2.06,87.12,25.93,2.8
19-10-1995,18.97,99.07,1.96,88.55,25.53,4.77
20-10-1995,22.09,98.97,1.01,83.46,26.21,2.38
21-10-1995,18.8,98.97,1.46,83.56,26.58,3.47
22-10-1995,14.63,98.99,1.42,81.97,26.57,2.98
23-10-1995,21.7,99.1,1.54,85.41,26.39,5.56
24-10-1995,21.85,99.09,0.88,82.71,26.78,3.86
25-10-1995,21.91,99.06,1.64,77.26,25.87,1.77
26-10-1995,21.72,99.07,1.32,78.5,26.44,1.35
27-10-1995,22.11,98.94,1.36,78.25,27.52,3.64
28-10-1995,16.43,98.89,1.06,79.65,27.42,10.24
29-10-1995,22.24,98.91,1.07,80.49,26.94,7.57
30-10-1995,12.69,98.86,0.98,77.2,27.23,0.91
31-10-1995,19.63,98.87,1.25,85.07,26.4,1.13
01-11-1995,10.55,98.95,1.13,88.06,25.86,2.02
02-11-1995,18.07,98.99,1.41,78.57,26.19,1.11
03-11-1995,18.65,99.04,1.56,79.68,25.75,0.68
04-11-1995,20.86,99,1.5,73.29,25.47,1.64
05-11-1995,21.04,98.97,1.61,77.42,25.88,0.46
06-11-1995,18.61,98.98,2.26,86.89,24.74,0.6
07-11-1995,22.02,99.01,1.11,84.33,25.47,11.08
08-11-1995,19.21,98.92,1.26,81.02,25.82,7.46
09-11-1995,21.24,98.91,1.52,76.46,25.72,0.39
10-11-1995,19.23,99.1,1.65,76.27,25.15,0
11-11-1995,19.74,99.26,1.75,76.92,25.09,0
12-11-1995,18.36,99.2,1.61,76.42,25.98,0.03
13-11-1995,17.35,99.33,1.26,77.89,26.33,0.34
14-11-1995,18.58,99.33,1.52,68.96,26.4,0.07
15-11-1995,20.28,99.13,1.46,65.11,25.2,0
16-11-1995,21.61,99.08,1.18,64.78,24.45,0
17-11-1995,21.06,99.12,1.1,66.03,24.67,0
18-11-1995,20.59,99.12,1.22,70.98,24.77,0
19-11-1995,17.21,99.09,0.88,75.29,24.99,0.01
20-11-1995,17.96,99.14,1.05,78.49,25.25,0.09
21-11-1995,17.63,99.2,0.95,79.71,25.27,0.48
22-11-1995,16.58,99.25,1.29,84.77,25.02,1.75
23-11-1995,18.58,99.22,1.6,80.3,25.62,1.93
24-11-1995,19.77,99.13,1.82,83.36,25.61,1.66
25-11-1995,20.71,99.18,1.5,82.87,25.13,1.34
26-11-1995,19.69,99.38,1.27,78.5,24.49,0.36
27-11-1995,20.31,99.48,1.06,76.54,24.73,0.07
28-11-1995,20.56,99.49,1.78,76.89,24.86,0.06
29-11-1995,20.04,99.5,1.85,76.64,25.39,0.25
30-11-1995,19.53,99.5,1.48,73.32,25.08,0.02
01-12-1995,18.89,99.43,1.62,70.13,24.67,0.01
02-12-1995,18.91,99.55,1.25,64.32,24.55,0
03-12-1995,19.97,99.53,1.25,63.25,24.65,0
04-12-1995,19.99,99.41,1.31,65,24.76,0
05-12-1995,19.79,99.39,1.46,72.34,24.79,16.29
06-12-1995,19.9,99.46,1.52,71.34,25.23,0
07-12-1995,19.85,99.48,1.4,70.64,25.33,0.01
08-12-1995,19.73,99.5,1.47,65.9,24.79,0
09-12-1995,19.6,99.47,1.63,62.06,24.02,0
10-12-1995,19.34,99.4,1.62,64.95,24.33,0
11-12-1995,18.65,99.47,1.57,70.63,25.58,0.01
12-12-1995,19.51,99.54,1.4,60.69,24.81,0
13-12-1995,19.86,99.61,1.59,59.51,24.39,0
14-12-1995,19.98,99.51,1.65,60.38,24.45,0
15-12-1995,19.89,99.48,1.49,60.96,24.54,0
16-12-1995,19.96,99.55,1.61,61.07,24.07,0
17-12-1995,19.77,99.6,1.41,57.82,23.94,0
18-12-1995,19.56,99.62,1.59,58.51,24.3,0
19-12-1995,19.17,99.54,1.27,57.38,24.49,0
20-12-1995,19.37,99.5,1.45,58.46,24.67,0
21-12-1995,19.28,99.42,1.44,58.32,24.58,0
22-12-1995,19.43,99.49,1.39,57.86,24.86,0
23-12-1995,19.78,99.44,2.01,60.67,24.7,0
24-12-1995,19.52,99.39,1.49,64.31,24.53,0
25-12-1995,19.45,99.41,1.14,64.83,25.38,0
26-12-1995,19.58,99.52,1.5,63.11,25.35,0
27-12-1995,19.34,99.57,1.43,61.47,25.02,0
28-12-1995,18.91,99.63,1.7,61.77,24.89,0
29-12-1995,18.15,99.58,1.44,59.66,25.12,0
30-12-1995,18.19,99.48,1.64,62.19,24.98,0
31-12-1995,18.93,99.44,1.21,65.02,25.04,0
01-01-1996,18.32,99.44,1.45,66.99,25.27,0
02-01-1996,18.83,99.47,1.44,63.78,25.38,0
03-01-1996,15.84,99.45,1.69,67.24,25.76,0
04-01-1996,18.47,99.3,1.68,68.7,26.45,0
05-01-1996,18.22,99.22,1.29,70.73,25.9,0.02
06-01-1996,18.35,99.28,1.84,62.83,25.7,0
07-01-1996,17.41,99.35,1.87,65.1,25.41,0
08-01-1996,18.29,99.44,1.99,56.86,25.46,0
09-01-1996,19.03,99.43,1.69,56.08,25.54,0
10-01-1996,18.71,99.36,1.52,61.68,25.39,0
11-01-1996,19.43,99.21,1.45,60.6,25.63,0
12-01-1996,19.51,99.2,1.5,58.14,26.32,0
13-01-1996,19.6,99.19,1.36,54.91,26.14,0
14-01-1996,19.41,99.12,2.18,63.26,25.54,0
15-01-1996,16.82,99.13,2.02,70.71,26.08,0.01
16-01-1996,18.64,99.23,1.99,76.17,25.83,0.01
17-01-1996,18.54,99.25,2.17,70.28,27,0
18-01-1996,19.49,99.28,1.62,65.06,27.5,0.05
19-01-1996,19.73,99.17,2.08,62.68,27,0
20-01-1996,19.83,99.13,1.95,65.43,26.48,0
21-01-1996,19.77,99.18,1.67,66.15,26.14,0
22-01-1996,20.07,99.28,1.66,60.72,25.99,0
23-01-1996,20.24,99.31,1.35,53.65,25.97,0
24-01-1996,20.24,99.3,1.73,51.23,25.75,0
25-01-1996,19.95,99.26,1.34,49.63,25.47,0
26-01-1996,19,99.11,1.56,49.89,25.87,0
27-01-1996,20.17,99.13,1.44,40.93,26.44,0
28-01-1996,20.23,99.19,1.48,41.56,26.44,0
29-01-1996,20.59,99.2,1.34,45.05,26.65,0
30-01-1996,20.66,99.15,1.7,40.26,26.37,0
31-01-1996,21.1,99.17,1.25,43.15,26.36,0
01-02-1996,20.68,99.16,1.68,51.9,25.8,2.56
02-02-1996,20.66,99.16,1.23,53.91,26,0
03-02-1996,19.09,99.16,1.56,44.96,25.81,0
04-02-1996,19.5,99.21,1.52,43.97,25.69,0
05-02-1996,20.81,99.15,1.66,45.01,26.4,0
06-02-1996,21.01,99.15,1.61,51.06,27.27,0
07-02-1996,21.11,99.2,1.88,51.46,27.1,0
08-02-1996,21.21,99.24,1.79,60.52,26.55,0
09-02-1996,21.08,99.24,1.71,68.64,26.29,0.01
10-02-1996,21.72,99.3,2.11,62.15,26.31,0
11-02-1996,21.67,99.29,1.9,54.69,26.52,0
12-02-1996,19.16,99.25,1.6,56.81,27.01,0
13-02-1996,19.75,99.19,1.89,59.63,27.06,0.02
